song_id,artist_id,song_genre,user_id,n_listen,publish_year
745,344,1,490,9,2002
950,390,5,394,3,2017
309,179,2,2919,8,2015
158,27,3,970,1,2007
508,132,4,2075,8,2011
229,142,2,1872,2,2004
21,280,5,2763,10,2017
225,357,3,2545,10,2016
592,435,2,1777,5,2017
332,413,3,1607,2,2001
542,337,4,2692,10,2011
63,354,3,2772,8,2020
585,261,1,2827,2,2003
858,376,4,1043,12,2018
59,295,2,2196,5,2021
57,244,2,2029,5,2013
568,332,4,100,9,2010
216,164,3,2110,14,2012
392,275,2,1527,2,2009
539,338,3,2685,14,2009
436,378,3,103,0,2003
872,105,4,1262,12,2013
371,311,2,706,11,2001
407,222,2,2474,1,2021
74,130,1,2154,15,2015
399,302,2,1874,15,2000
38,226,3,204,7,2017
497,120,5,550,3,2015
959,365,2,2200,12,2016
303,162,3,1412,4,2003
562,486,1,663,12,2006
514,299,5,1454,3,2011
503,391,1,715,12,2020
343,221,5,157,14,2011
508,14,3,1588,1,2007
835,412,1,2952,1,2010
944,253,2,1306,11,2000
404,390,1,562,3,2013
633,16,5,26,3,2002
283,205,2,2886,5,2009
636,189,4,1632,4,2017
224,262,1,809,8,2016
267,165,3,927,5,2008
988,22,1,211,3,2004
365,240,5,1650,5,2002
295,109,4,2215,15,2018
72,218,2,1215,14,2002
41,338,5,1896,0,2020
962,324,3,2563,4,2020
541,494,2,1144,11,2007
991,102,5,2415,2,2010
342,409,2,2130,12,2001
647,93,4,807,11,2003
318,433,2,2686,6,2006
977,291,3,828,9,2005
11,222,5,1120,4,2007
97,27,2,784,6,2003
505,136,3,2878,6,2004
215,414,5,2191,5,2012
410,411,3,1770,1,2014
821,83,1,502,5,2000
773,270,4,1991,9,2007
290,493,5,928,13,2002
992,179,4,2281,8,2013
607,229,1,1209,2,2009
214,474,3,1353,12,2009
548,201,4,95,13,2018
135,183,1,2012,7,2019
651,315,3,1400,7,2011
305,89,2,2071,8,2010
594,364,1,136,1,2018
744,308,1,2562,15,2013
546,296,2,2365,10,2008
940,321,3,822,0,2017
29,494,1,905,0,2016
27,22,3,2598,1,2010
910,139,1,2644,0,2003
451,432,4,976,9,2002
482,308,5,511,10,2019
717,394,1,1610,8,2018
977,494,4,376,12,2014
651,401,5,698,12,2005
358,125,5,2472,9,2004
141,10,1,2679,4,2021
375,440,5,1166,5,2017
625,250,1,2314,8,2002
805,401,1,2194,12,2008
242,314,4,1387,12,2001
146,48,3,2192,11,2005
915,175,4,64,1,2014
890,92,5,1875,12,2007
180,175,5,1785,7,2016
140,388,2,11,13,2008
612,358,3,2671,0,2002
566,311,2,1542,6,2007
875,67,1,886,15,2000
15,189,1,1761,0,2019
49,334,4,89,10,2005
371,441,4,1177,12,2020
607,353,5,1602,9,2015
409,492,1,353,0,2018
409,437,2,1949,9,2006
428,403,1,1528,10,2002
102,450,1,8,15,2000
709,68,3,2528,4,2021
386,447,4,824,6,2007
238,417,5,2069,7,2011
352,199,1,2932,9,2006
701,356,3,2051,1,2021
839,482,5,2650,13,2018
552,280,2,1450,8,2016
16,435,4,2338,10,2006
747,419,2,2470,11,2005
898,465,5,795,11,2018
890,435,5,2955,11,2005
260,88,1,487,12,2021
156,150,2,2212,3,2014
544,123,2,2793,11,2007
732,86,1,2190,9,2019
834,185,1,409,13,2019
205,32,2,725,11,2006
719,424,3,2504,13,2006
993,331,5,979,11,2002
7,150,5,709,7,2014
313,125,3,1809,6,2020
605,308,1,77,15,2011
938,465,4,1522,2,2013
981,48,2,2713,3,2008
614,49,1,1141,1,2020
338,396,3,1,0,2010
708,97,4,1801,3,2003
287,367,1,2578,5,2016
724,368,3,1160,5,2011
712,237,4,2071,8,2002
976,419,5,512,14,2008
103,53,4,1271,13,2004
17,149,3,2888,1,2010
449,232,3,2004,9,2011
886,313,3,2192,6,2016
546,138,4,1702,13,2017
2,240,5,410,4,2020
449,140,4,2821,2,2019
918,458,5,205,5,2018
565,73,2,2012,9,2009
700,102,4,2038,3,2002
155,256,2,2108,0,2019
86,409,1,2827,0,2009
459,198,2,23,13,2009
235,221,3,2439,12,2013
120,189,4,1439,14,2010
990,101,2,17,8,2005
676,297,5,2169,4,2014
757,488,2,2769,7,2004
359,148,4,932,2,2020
842,71,2,2041,6,2014
702,209,5,448,3,2011
360,371,4,2006,9,2006
51,292,1,309,14,2014
682,460,2,132,1,2009
20,81,2,931,1,2013
78,450,3,1059,10,2004
200,243,2,1393,6,2015
575,114,5,2040,4,2019
322,112,2,1092,10,2003
901,194,2,994,4,2003
466,450,4,929,10,2002
966,173,4,2580,4,2014
34,438,3,606,6,2014
411,235,4,382,15,2020
152,104,4,2905,14,2015
839,139,4,1641,5,2014
689,95,1,1437,0,2007
714,367,2,954,7,2010
904,454,2,925,12,2019
620,301,5,1536,7,2006
49,291,2,1655,7,2021
584,83,3,1567,12,2017
150,132,1,165,4,2001
45,285,2,842,14,2017
479,242,1,1983,8,2017
352,249,2,2105,9,2018
49,263,4,2991,2,2012
501,118,2,700,12,2007
702,343,3,269,13,2010
461,104,5,1025,6,2003
350,101,3,978,2,2008
664,17,1,528,2,2012
344,246,4,2492,0,2001
795,382,5,6,5,2005
916,144,5,781,5,2009
535,55,2,1421,14,2000
451,400,3,754,9,2008
647,238,3,47,3,2008
207,98,3,476,8,2018
480,85,3,980,1,2014
546,421,1,2386,7,2019
681,183,5,67,8,2020
80,461,3,2525,15,2010
361,412,4,2057,14,2010
182,162,5,405,10,2003
932,337,3,2926,11,2010
580,173,2,1371,1,2012
763,256,2,713,8,2012
717,172,5,2562,3,2019
169,389,3,78,5,2020
267,187,2,327,12,2007
845,218,3,363,9,2000
374,337,4,59,1,2012
549,364,1,101,11,2001
151,348,2,1581,5,2021
215,259,1,891,14,2000
688,324,1,2844,10,2008
797,9,1,2606,9,2014
429,84,4,1426,1,2003
273,153,1,2506,15,2020
703,374,1,375,9,2021
383,151,4,1770,11,2019
739,457,4,1363,1,2018
346,28,3,1125,14,2021
793,159,2,317,11,2000
435,82,2,919,1,2003
253,135,5,1149,11,2015
550,254,2,2414,3,2013
332,271,5,212,8,2017
418,468,5,903,0,2016
674,167,1,2359,4,2001
171,190,3,2547,8,2010
463,301,5,744,0,2002
391,20,5,735,7,2006
980,270,3,2888,9,2005
68,337,3,1103,4,2000
589,418,4,2070,11,2012
874,481,2,1728,7,2002
435,360,5,2723,6,2021
342,404,4,261,11,2010
705,270,5,2495,7,2016
673,465,5,1495,3,2011
919,34,4,71,7,2005
819,468,5,2498,13,2014
861,129,4,65,6,2017
431,487,1,774,1,2015
570,171,3,1462,2,2001
325,334,2,2846,10,2010
215,320,5,1688,13,2021
711,65,1,820,12,2005
517,209,3,2070,12,2000
614,275,3,384,13,2020
263,3,5,2643,13,2002
988,355,1,499,14,2009
232,20,1,2340,12,2018
340,301,1,1771,8,2000
91,105,1,2091,0,2009
618,308,5,2260,6,2002
980,281,4,295,6,2000
759,100,4,217,12,2010
292,265,1,461,9,2017
524,302,5,2826,6,2003
180,334,5,2800,6,2012
381,111,2,2653,11,2007
309,418,3,942,12,2018
36,392,3,205,5,2013
507,80,5,654,1,2009
790,388,3,208,9,2020
205,160,3,899,14,2015
384,211,2,1149,15,2016
451,19,3,169,13,2005
917,356,1,2471,9,2007
957,75,3,2119,13,2004
508,121,1,96,15,2006
759,122,1,2236,11,2003
584,38,1,2436,15,2021
630,26,3,1250,10,2019
22,477,5,52,11,2007
872,333,5,1995,6,2021
909,165,3,2818,10,2012
216,198,5,668,10,2015
203,404,3,1105,14,2011
748,176,4,1030,8,2002
983,346,4,1163,3,2002
742,393,5,2683,2,2019
544,97,2,1478,11,2007
98,218,3,1847,7,2008
373,19,3,1093,6,2005
766,102,3,119,5,2016
339,304,2,1750,14,2020
26,329,5,2817,5,2005
387,379,5,152,15,2012
82,346,1,2000,4,2018
881,236,1,1252,4,2003
203,229,2,2700,2,2005
840,461,1,303,2,2018
401,418,3,483,5,2007
406,6,4,586,4,2010
596,168,2,2349,15,2014
780,58,5,1089,9,2000
810,385,1,1716,13,2018
121,320,1,1908,8,2016
586,302,3,1990,5,2020
893,326,3,1861,2,2005
579,309,2,1015,2,2011
229,493,4,2768,1,2001
138,321,2,2653,5,2015
10,39,1,1396,2,2006
78,341,1,984,10,2011
390,4,3,1016,12,2016
876,184,2,2652,5,2000
324,298,5,349,13,2013
685,30,5,2833,0,2014
969,158,4,413,8,2004
661,202,3,481,14,2020
619,324,1,965,6,2017
401,22,5,583,15,2018
273,430,2,1506,8,2020
418,355,4,2902,1,2001
892,131,3,2211,14,2001
963,131,5,219,13,2015
700,168,1,2161,12,2011
977,267,2,1992,2,2002
629,82,1,170,5,2001
803,163,3,17,15,2000
175,319,1,437,6,2001
788,68,1,2865,5,2011
723,91,2,1573,12,2008
285,421,3,894,9,2016
96,231,3,1451,4,2007
186,133,4,358,11,2015
856,79,4,284,14,2010
252,349,2,2957,0,2007
66,108,5,1621,15,2003
322,3,3,918,4,2008
527,273,2,207,12,2006
460,259,5,506,2,2019
130,268,4,509,8,2005
550,222,2,101,0,2011
535,225,1,497,7,2003
220,24,5,53,8,2017
398,319,5,961,11,2004
820,429,4,1985,6,2005
628,339,1,64,12,2001
811,340,3,2921,5,2015
943,182,4,893,8,2018
924,373,5,1020,4,2002
848,252,4,2134,8,2013
536,417,5,700,14,2012
158,397,1,491,13,2010
901,447,5,2651,4,2016
947,470,5,1231,2,2002
490,391,3,2859,15,2018
887,443,2,2697,14,2018
229,68,4,2615,8,2001
250,295,5,1225,1,2005
942,444,3,2234,7,2002
60,381,1,243,8,2001
271,161,5,752,9,2012
294,483,2,1193,10,2020
179,63,3,211,9,2003
203,1,2,467,3,2001
500,367,4,2697,3,2019
935,99,5,554,1,2010
84,480,3,2941,7,2010
315,164,5,285,4,2002
420,492,5,341,1,2014
586,265,1,1966,15,2012
244,23,1,1054,5,2021
525,217,5,292,0,2009
448,488,5,2129,9,2013
648,218,2,2275,12,2015
354,145,2,2077,11,2014
703,363,1,32,1,2005
844,412,2,399,1,2003
603,73,5,628,2,2014
865,490,3,2908,13,2008
270,176,2,149,8,2019
426,316,3,2252,4,2007
451,191,2,2838,3,2006
314,234,1,655,5,2019
863,414,3,1315,10,2018
241,267,2,1163,9,2005
736,90,3,2157,8,2018
774,346,2,675,15,2021
237,75,3,2009,7,2011
856,435,1,2198,2,2002
968,114,5,2570,0,2005
647,425,2,2784,4,2000
432,308,3,2840,12,2003
977,359,3,2013,0,2002
15,334,4,301,3,2007
219,198,5,2242,0,2012
683,492,4,1986,8,2003
859,450,2,2749,6,2021
955,262,1,1372,3,2017
749,239,1,2614,12,2002
303,284,1,2383,14,2012
533,254,2,1693,14,2004
315,301,4,880,0,2007
67,361,1,2533,10,2014
154,223,4,897,6,2010
759,62,2,2128,13,2008
608,302,5,1550,8,2021
415,141,4,2826,13,2015
516,37,5,356,2,2015
168,21,3,2147,6,2006
193,17,4,110,7,2000
329,125,4,1341,5,2020
609,43,5,1889,9,2017
222,341,4,301,5,2010
920,487,3,2386,6,2000
839,359,3,2350,13,2010
645,358,1,198,1,2000
699,383,4,556,15,2006
869,498,4,1583,13,2019
354,476,1,1509,14,2006
409,488,2,1295,12,2018
449,399,1,2080,5,2008
676,140,5,1913,11,2017
156,434,2,151,6,2010
171,135,4,2587,5,2021
975,331,4,230,12,2008
278,158,3,2677,6,2003
69,138,4,2654,7,2013
145,182,4,227,1,2002
292,271,1,9,7,2011
501,459,5,2177,5,2006
430,351,4,171,1,2006
260,190,4,2369,2,2001
979,140,3,2281,2,2013
38,43,2,1110,5,2000
651,6,3,2138,13,2008
728,2,3,1553,12,2015
773,128,4,1710,5,2009
303,266,3,1698,13,2000
661,147,1,1846,1,2017
786,285,3,515,8,2020
181,81,4,1227,5,2002
599,411,5,660,2,2018
239,205,3,1304,8,2005
605,77,3,2429,0,2002
58,473,5,1143,9,2003
538,51,3,985,13,2015
562,140,5,900,1,2015
897,252,4,1670,8,2010
399,119,2,2145,15,2015
911,497,4,1546,0,2019
49,343,5,1674,7,2018
553,392,3,2974,10,2005
24,346,3,2931,7,2000
563,285,4,298,2,2000
587,444,5,1651,10,2012
193,130,2,2870,4,2021
125,285,5,969,8,2003
927,205,2,255,5,2003
256,472,3,42,7,2015
463,306,3,2489,12,2010
644,237,3,2110,8,2018
807,317,5,53,5,2014
108,441,2,1062,2,2011
720,77,4,2187,11,2003
505,403,3,1150,12,2011
674,384,4,2225,8,2005
665,167,2,1685,13,2008
844,140,3,2832,9,2016
436,193,3,2003,14,2020
259,324,3,2501,4,2004
99,367,3,2791,9,2012
634,354,4,2963,9,2009
259,229,1,2174,4,2003
921,95,4,800,3,2014
552,348,4,1417,12,2012
620,49,3,2875,6,2008
934,176,3,1952,1,2003
786,455,3,2347,6,2006
483,427,2,1693,1,2009
533,170,2,2205,15,2011
279,418,5,813,1,2019
278,386,5,2115,6,2014
429,274,1,2269,2,2002
553,337,4,1336,9,2012
814,16,2,1879,5,2021
524,434,3,115,3,2009
827,476,1,2259,5,2005
70,178,2,1990,0,2000
741,136,4,972,3,2006
327,77,5,500,0,2015
955,402,1,1069,14,2014
769,78,4,1243,5,2014
77,438,4,679,7,2010
496,256,1,1831,7,2015
373,121,1,2864,0,2012
386,71,5,2217,2,2020
71,261,4,1351,13,2008
348,450,3,49,2,2016
634,210,3,1821,3,2005
712,266,4,531,5,2006
230,244,1,1430,10,2021
87,22,3,1243,10,2002
188,95,1,2499,0,2016
508,34,4,403,3,2018
424,36,4,1730,2,2004
944,191,3,283,2,2006
44,465,5,589,13,2015
265,27,3,1160,12,2018
548,225,2,784,7,2015
186,450,5,714,5,2017
154,4,3,324,2,2008
172,108,1,2387,4,2011
492,434,3,2639,12,2014
670,258,4,2879,14,2016
349,376,4,877,14,2002
438,62,2,606,2,2003
152,425,1,2955,5,2008
613,24,2,2191,14,2018
844,143,5,1422,11,2017
761,273,5,1734,10,2013
357,470,2,2252,9,2017
311,236,5,311,14,2000
765,295,2,2196,4,2010
239,98,1,2455,4,2011
921,216,1,1419,6,2010
404,164,3,2089,9,2017
828,136,1,2228,13,2011
579,265,3,557,0,2021
801,460,5,1281,13,2004
871,8,2,1914,5,2011
753,238,1,1928,11,2019
220,75,2,919,7,2013
41,262,3,1615,2,2000
126,34,3,2868,12,2019
388,81,1,1006,15,2012
553,352,1,1587,14,2021
804,115,1,33,2,2005
198,370,3,250,4,2001
120,52,4,2859,4,2019
38,33,2,112,0,2017
843,365,3,2993,2,2002
519,176,3,806,5,2014
362,452,4,462,6,2016
224,368,4,1162,9,2019
660,88,3,1474,12,2010
781,348,1,2843,9,2012
957,41,4,1914,15,2000
127,399,1,2990,13,2004
948,370,4,1064,6,2006
924,3,2,1884,7,2019
459,416,3,510,14,2021
758,478,3,2023,7,2020
966,224,3,2316,12,2014
518,62,3,2787,9,2002
988,303,3,1192,7,2006
803,352,5,806,5,2001
230,10,4,1125,8,2004
160,2,3,2114,9,2018
12,312,2,867,3,2006
528,421,4,2900,7,2019
306,172,3,721,13,2007
545,329,5,2553,14,2006
710,283,3,2468,10,2005
942,186,3,1550,11,2002
108,24,4,2932,14,2018
719,208,5,2876,2,2013
57,90,4,2650,15,2007
247,203,3,1165,7,2019
259,22,3,2792,4,2017
997,379,3,1792,14,2003
68,191,2,2217,7,2010
879,494,3,1084,4,2012
249,365,4,431,5,2008
134,26,5,1494,0,2013
445,311,2,2979,2,2013
360,458,4,1246,4,2018
850,322,3,2363,4,2009
433,210,3,2543,0,2012
466,29,2,2013,13,2007
464,431,2,1386,11,2020
436,291,2,1901,0,2006
163,261,4,41,2,2007
712,45,2,147,7,2004
898,155,5,2807,14,2000
11,256,2,753,13,2008
973,145,1,2720,6,2010
284,105,4,2270,8,2000
503,407,2,628,11,2016
253,166,4,2434,3,2019
486,135,2,2765,5,2005
615,205,2,1888,14,2003
90,216,3,1517,9,2010
92,186,2,1251,0,2001
631,330,4,757,8,2016
180,105,2,2733,13,2019
191,123,1,2562,12,2016
490,26,2,2869,0,2015
624,320,2,1022,15,2020
909,355,5,1513,0,2002
49,423,5,476,1,2009
692,202,5,1661,14,2009
623,182,4,1732,13,2004
18,355,4,731,12,2004
952,212,5,397,7,2001
160,52,3,474,9,2021
816,36,3,2365,14,2009
270,139,4,2267,1,2004
82,422,5,121,11,2006
831,488,3,24,8,2004
358,492,2,1877,6,2000
909,446,4,1659,6,2010
814,453,3,1076,14,2010
130,5,5,1009,5,2016
113,282,5,2639,5,2019
412,66,1,2240,12,2017
878,467,5,1256,5,2019
786,239,1,578,2,2008
546,53,1,159,6,2007
206,190,2,453,14,2008
393,278,2,1533,13,2000
682,488,2,922,1,2011
305,46,5,2463,1,2015
521,43,1,710,12,2011
347,54,3,712,5,2004
761,379,3,2728,3,2001
399,195,1,1394,5,2000
834,246,1,1117,8,2018
19,292,5,1397,4,2006
661,190,3,220,15,2017
952,107,5,2821,4,2019
621,81,4,1759,4,2017
107,303,4,291,9,2012
911,317,4,2804,12,2006
559,185,5,2375,1,2001
481,221,5,1287,4,2003
266,170,1,678,2,2005
47,462,1,489,5,2000
974,161,3,436,0,2005
809,179,3,591,6,2000
370,318,3,47,5,2009
464,343,5,2798,2,2019
302,168,1,177,13,2001
31,339,4,1820,2,2021
85,389,2,2495,9,2000
555,272,4,705,12,2016
383,316,1,2604,6,2021
315,431,1,1290,10,2002
232,123,2,505,4,2021
197,230,3,2602,5,2021
853,194,4,362,4,2016
171,193,2,1543,2,2001
636,20,5,2367,4,2014
788,135,3,1290,7,2013
958,293,1,2568,6,2005
38,73,4,1329,6,2019
921,207,5,2981,6,2003
937,291,3,2362,11,2010
195,87,4,2025,8,2015
127,31,2,1914,2,2010
102,272,4,837,14,2018
204,32,2,1332,1,2006
770,493,4,2579,14,2002
67,33,2,2095,15,2007
781,497,3,2428,1,2018
95,317,3,2412,11,2012
400,192,5,260,8,2000
31,118,5,703,0,2007
320,257,3,2400,5,2016
661,5,3,1792,11,2021
70,413,4,2584,5,2016
270,104,2,2656,8,2020
348,23,3,2996,6,2004
132,310,4,2724,10,2007
460,347,2,1639,2,2014
720,34,4,2189,13,2006
75,479,5,970,3,2009
206,126,3,1534,5,2021
384,451,4,1953,3,2021
233,233,1,335,5,2002
739,102,4,488,14,2018
211,467,1,1034,0,2013
475,346,4,2971,12,2013
297,101,2,1186,8,2020
630,270,3,2931,6,2015
732,298,1,1203,2,2007
676,474,5,2179,4,2016
280,181,3,2171,8,2008
130,95,3,327,11,2015
6,29,5,540,4,2006
311,238,4,1733,5,2011
236,206,4,1268,8,2007
52,61,4,2557,1,2008
392,259,2,1768,3,2014
89,437,2,2110,3,2008
717,100,2,1010,3,2010
754,155,2,1497,14,2002
633,33,2,2412,7,2015
391,463,1,23,6,2020
229,79,2,1330,9,2001
297,185,4,913,7,2013
53,246,5,761,2,2021
615,207,5,2535,12,2021
839,370,3,1650,1,2015
252,367,5,526,5,2005
384,237,3,2161,12,2000
849,89,5,718,3,2006
340,382,5,2172,12,2017
954,250,2,821,6,2013
644,43,1,2089,11,2007
664,215,1,1117,15,2012
335,320,5,1753,6,2020
531,404,4,677,4,2007
655,466,3,543,2,2017
903,150,2,2664,9,2002
403,228,5,1570,4,2013
330,429,3,732,14,2012
344,228,5,885,0,2016
421,263,3,673,5,2017
64,440,2,2179,11,2020
768,306,2,2951,8,2004
613,104,4,1464,0,2013
404,456,4,2619,9,2018
921,287,1,2104,2,2020
512,192,4,716,3,2015
135,100,1,2869,13,2012
798,64,5,1625,14,2005
579,470,5,1684,12,2004
557,316,3,1381,8,2007
415,30,5,334,0,2019
94,305,3,2390,8,2020
278,321,3,834,2,2005
261,121,5,752,15,2003
347,491,4,2078,6,2014
796,96,4,1777,11,2010
921,182,1,2755,3,2016
314,380,2,2064,4,2015
173,73,4,2446,7,2009
557,431,5,2915,8,2004
805,460,1,1045,6,2017
768,431,5,2191,12,2002
145,458,4,2827,9,2014
700,303,2,1529,4,2004
941,393,2,918,11,2019
376,385,1,2381,11,2014
513,186,5,2933,3,2010
19,429,5,1579,6,2021
759,280,2,1680,15,2007
776,57,4,4,9,2007
216,52,1,391,0,2004
901,312,5,20,5,2000
956,145,2,2673,9,2003
928,86,3,858,7,2011
957,171,3,1717,1,2001
693,117,2,2623,14,2003
652,488,4,2919,8,2006
660,11,3,1778,5,2012
581,17,5,1757,12,2010
122,230,4,2206,11,2001
998,402,3,688,10,2010
924,143,2,3000,13,2009
719,88,3,963,13,2020
227,177,5,108,9,2019
377,385,1,1093,14,2017
858,372,4,1727,4,2013
705,33,1,866,11,2015
378,210,4,2422,0,2019
970,462,2,762,7,2018
95,7,3,2969,10,2017
670,362,5,2033,6,2002
31,147,2,909,3,2007
633,367,1,576,3,2020
627,345,5,1129,4,2014
148,429,4,627,10,2019
907,480,2,824,2,2021
82,126,5,462,6,2008
296,124,1,524,10,2008
706,179,2,2117,1,2011
445,484,3,791,5,2012
646,57,3,743,3,2003
555,312,2,1781,8,2000
136,393,4,1807,0,2001
292,226,2,1359,15,2016
620,193,1,1372,0,2008
812,24,1,617,4,2014
537,93,3,1747,5,2003
125,321,5,2116,7,2010
607,338,3,2322,13,2002
717,496,3,1318,15,2003
573,43,1,61,11,2010
792,47,5,2872,9,2001
747,428,2,1046,4,2019
792,409,2,1678,12,2019
644,59,2,2162,15,2007
849,174,2,1104,15,2002
568,26,3,421,13,2011
654,116,3,2896,13,2013
877,312,3,89,7,2000
292,397,1,2288,9,2011
439,4,3,395,6,2018
420,460,4,1149,12,2000
463,63,5,2566,1,2000
527,133,5,618,1,2005
372,53,5,135,1,2002
99,345,1,2985,14,2000
441,213,3,1926,1,2001
661,251,2,1923,14,2005
339,445,2,1225,4,2002
550,153,3,2666,12,2015
794,304,5,2458,6,2001
412,312,3,2264,6,2010
595,254,5,137,1,2004
473,59,4,2215,15,2021
699,285,4,1668,15,2010
703,164,5,1928,9,2015
555,55,3,1456,14,2006
163,268,2,2174,7,2020
401,476,4,2600,10,2009
369,444,1,1670,8,2010
409,419,2,2426,8,2011
583,409,1,1543,9,2008
653,281,3,1104,14,2013
599,323,1,2358,9,2006
53,403,5,2741,2,2009
514,80,5,358,12,2020
37,344,5,387,15,2003
418,203,3,273,0,2016
315,197,1,2945,2,2000
448,327,3,2996,7,2012
649,125,3,1013,1,2015
163,423,1,1922,3,2012
193,274,2,1553,7,2001
551,417,5,1034,0,2009
371,54,5,687,8,2009
298,361,3,94,14,2000
261,184,3,541,1,2014
115,169,2,915,0,2007
448,89,4,2040,7,2002
435,39,3,1830,12,2020
185,337,5,1477,5,2010
988,289,2,214,11,2012
759,237,1,2884,0,2002
459,220,1,1926,7,2011
634,269,5,723,7,2005
900,133,3,884,13,2013
803,79,3,2629,14,2014
89,172,3,1997,3,2008
497,228,4,2133,2,2012
503,209,1,912,5,2014
81,388,3,2159,12,2019
71,183,5,1576,14,2009
123,390,5,2635,6,2002
599,52,2,114,9,2017
127,438,2,2342,10,2005
11,369,5,2156,12,2007
73,130,3,248,11,2011
934,41,4,402,6,2000
609,268,4,2106,14,2002
795,499,4,2083,9,2017
52,272,5,2466,8,2020
566,493,2,1321,8,2007
343,162,3,2862,2,2012
406,340,2,2486,1,2002
180,313,3,276,5,2021
22,249,5,980,9,2006
762,409,4,2187,5,2018
847,103,3,1081,4,2012
852,39,4,1019,0,2008
267,140,2,530,3,2013
412,4,3,1824,12,2006
442,126,2,1242,0,2005
97,191,4,730,13,2006
539,202,3,226,4,2021
886,365,3,2369,1,2017
250,26,4,1985,0,2002
677,65,2,1954,1,2009
815,243,4,2338,15,2007
56,175,1,854,9,2010
921,45,2,2056,13,2006
396,193,5,1739,10,2002
350,297,2,1715,0,2017
877,333,4,625,4,2011
270,412,3,332,8,2006
458,444,2,1501,6,2004
54,151,4,557,7,2005
410,104,4,711,14,2013
741,301,4,2012,13,2010
859,333,2,48,8,2021
496,450,2,2294,12,2001
770,220,2,2131,14,2018
240,335,1,68,9,2012
776,83,3,1951,3,2013
210,268,3,1163,8,2008
178,104,1,2954,1,2018
226,41,4,2672,6,2012
494,376,3,2783,12,2017
153,381,4,2654,7,2016
488,41,3,1779,14,2018
676,456,5,874,0,2013
167,367,3,2715,6,2003
335,2,2,2448,4,2001
30,266,5,565,2,2013
108,414,3,2820,10,2018
300,122,3,2883,11,2000
306,282,2,886,6,2016
102,192,3,2505,8,2018
439,386,5,596,8,2015
296,117,1,1860,4,2021
379,110,2,448,4,2010
841,163,1,1018,15,2002
300,309,5,1953,11,2017
50,496,4,1764,8,2013
660,219,5,1357,12,2018
615,337,1,2765,2,2002
276,100,1,1840,9,2021
312,171,2,443,2,2016
486,301,4,1752,3,2007
839,460,4,1183,9,2019
688,31,2,2342,0,2017
963,297,2,602,8,2015
822,289,3,2752,7,2018
299,401,1,1177,5,2009
973,76,2,224,8,2011
216,371,2,895,2,2018
630,8,1,1240,10,2013
989,248,1,2169,4,2012
854,393,5,799,14,2014
661,123,4,689,11,2004
336,301,5,1197,8,2014
1000,28,1,272,8,2001
438,358,5,2332,11,2015
569,148,4,2867,4,2018
779,438,3,1023,9,2019
109,103,2,1198,8,2017
113,346,5,719,4,2019
687,475,5,1727,7,2017
974,52,4,1395,4,2000
390,123,5,1099,1,2016
900,62,3,415,15,2012
635,174,5,487,10,2002
550,324,1,2022,15,2013
990,209,2,1861,13,2016
85,220,3,221,11,2020
1000,250,4,244,10,2000
677,192,5,2139,3,2021
782,465,4,2299,1,2007
930,122,2,375,15,2014
886,190,2,1698,3,2017
717,89,3,1770,4,2010
858,124,1,2782,7,2016
983,232,4,2108,4,2004
287,314,2,2042,0,2018
780,347,1,894,0,2014
858,81,4,2275,2,2020
936,360,4,2854,13,2003
569,422,5,85,5,2006
241,181,4,1677,13,2003
776,71,1,2214,3,2021
544,22,2,1015,8,2013
389,67,1,146,14,2003
941,358,2,73,6,2009
910,332,5,207,11,2021
869,246,1,1588,8,2013
77,97,3,92,9,2012
86,439,3,1796,9,2004
900,154,1,1832,5,2003
886,327,4,2190,5,2002
47,168,1,133,3,2013
325,276,4,2639,8,2015
946,234,5,167,15,2014
935,3,1,1130,1,2007
120,168,4,2385,7,2019
791,145,3,862,9,2013
196,416,3,1294,4,2009
130,436,5,2404,12,2017
482,109,3,135,2,2007
908,121,5,2528,7,2015
965,295,3,1950,9,2016
421,152,2,2422,6,2017
225,381,4,821,14,2021
733,151,1,301,4,2014
929,17,4,2320,2,2009
676,364,3,1471,13,2016
640,66,4,1333,7,2011
924,357,5,2510,15,2019
978,168,1,2530,15,2010
710,457,3,2513,2,2019
766,156,5,1025,9,2014
553,488,5,1144,4,2010
226,326,3,967,3,2004
134,102,2,2327,5,2020
450,111,4,2456,3,2005
377,459,1,753,6,2014
179,131,2,1280,5,2016
57,46,3,278,10,2010
898,171,5,683,8,2007
372,9,3,1730,13,2001
586,307,5,455,11,2018
955,491,5,511,7,2008
113,451,3,188,6,2012
190,102,3,2305,14,2018
543,120,2,2969,1,2004
440,332,3,2241,10,2005
449,189,3,509,4,2016
386,400,4,2491,13,2012
142,274,1,2447,3,2005
271,394,1,1142,3,2010
519,180,3,1386,7,2006
178,334,5,1439,5,2019
467,37,1,2932,9,2008
137,373,2,2108,1,2004
293,259,4,2576,11,2021
951,351,2,1857,8,2019
933,44,3,2435,1,2011
124,4,1,2555,2,2020
746,70,5,891,2,2019
226,161,4,2215,13,2003
10,46,1,452,1,2015
667,389,4,282,15,2017
9,480,5,2803,15,2004
816,17,3,136,13,2005
526,364,2,2868,0,2018
979,211,2,2871,3,2013
844,394,2,2397,14,2004
395,208,5,449,12,2005
524,417,5,2692,10,2012
399,498,3,2722,13,2006
803,87,3,2624,1,2001
957,316,5,493,12,2010
556,383,1,45,10,2005
